Unnamed: 0,text,place,uri,collector,area,lat,lon,GPTnorm
20413,"Αν ήξερεν η μάννα τον πόνον που τραβά το παιδί, αντόν εβγάλλη τα δόντια, θάκαβγεν τα 'νωφοκάτοφλά της να το πυρώνη",Αμοργός,http://hdl.handle.net/20.500.11853/162745,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Αν ήξερε η μάνα τον πόνο που τραβά το παιδί, όταν βγάζει τα δόντια, θα έβγαζε τα πάνω-κάτωφλα της να το πυρώνει."
25117,"Οπου πονεί, γαδουρινα φωναζει",Αμοργός,http://hdl.handle.net/20.500.11853/251595,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Εκεί που πονά, γαϊδουρίνα φωνάζει"
26083,Σήμερο δικό μου κι αύριο δικό σου,Αμοργός,http://hdl.handle.net/20.500.11853/251113,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Σήμερα δικό μου κι αύριο δικό σου
22905,"Κάλλιον σιταρόσπειρον, παρά διαμαντόπετρα",Αμοργός,http://hdl.handle.net/20.500.11853/250988,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Καλύτερα σιταρόσπορος, παρά διαμαντόπετρα"
21418,Δυό κεφάλια σ' έναν κιουλάφι,Αμοργός,http://hdl.handle.net/20.500.11853/162504,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Δυο κεφάλια σ' έναν κουβά.
26778,"Το μήλον όσον κρύβγεται, τόσον καλά μυρίζει",Αμοργός,http://hdl.handle.net/20.500.11853/274249,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Το μήλο όσο κρύβεται, τόσο καλά μυρίζει"
21510,Ένας σάκκος κόκκαλα,Αμοργός,http://hdl.handle.net/20.500.11853/200836,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ένας σάκος κόκκαλα
24999,Όσον θέλεις φούσκωνέ τα με το ζύγι θα τα δώκης,Αμοργός,http://hdl.handle.net/20.500.11853/177844,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Όσο θέλεις φούσκωνέ τα με το ζύγι θα τα δώσεις
23970,Να γαμειέται η παπαδιά να πλερώνη το χωριό,Αμοργός,http://hdl.handle.net/20.500.11853/251160,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Να γαμιέται η παπαδιά να πληρώνει το χωριό
21690,Είδεν ο Θεός το δίκαιον,Αμοργός,http://hdl.handle.net/20.500.11853/162000,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Είδε ο Θεός το δίκαιο.
22081,Εσκλήρυνας του αιτήσασθαι,Αμοργός,http://hdl.handle.net/20.500.11853/144183,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Σκλήρυνας το αιτήσασθαι
27283,Χαρά στον πό' χει και δώνει,Αμοργός,http://hdl.handle.net/20.500.11853/162311,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Χαρά σε αυτόν που έχει και δίνει
24614,"Ό,τι κάμη ο Θεός, καλά καμωνένον",Αμοργός,http://hdl.handle.net/20.500.11853/177575,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ό,τι κάνει ο Θεός, καλά καμωμένο."
21605,Εγέλαν ο αμανίκωτος τον άλλον κουτσομάνικο,Αμοργός,http://hdl.handle.net/20.500.11853/178133,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Γελούσε ο αμανίκωτος τον άλλον κουτσομάνικο
21755,Τι θέλ' η αλεπού στο παζάρι,Αμοργός,http://hdl.handle.net/20.500.11853/144244,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τι θέλει η αλεπού στο παζάρι
18986,Κάνομε τον άνεμο κουβάρι,"Αμοργός, Αρκεσίνη",http://hdl.handle.net/20.500.11853/143308,"Ήμελλος, Στέφανος Δ.",Αμοργός,36.85252415,25.89848696771565,Κάνουμε τον άνεμο κουβάρι
22343,"Η μύτη του να πέση, δεν σκύβγει να την πάρη",Αμοργός,http://hdl.handle.net/20.500.11853/283298,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Η μύτη του να πέσει, δεν σκύβει να την πάρει"
25041,Οι απεθαμένοι με τους απεθαμένους κ' οι ζωντανοί με τους ζωντανούς,Αμοργός,http://hdl.handle.net/20.500.11853/252167,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Οι πεθαμένοι με τους πεθαμένους κι οι ζωντανοί με τους ζωντανούς
25503,Ποιός σ' ανεττιβάλλει στων ψυχών το κόλλυβο;,Αμοργός,http://hdl.handle.net/20.500.11853/211223,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ποιος σε αντεπιβαλλεί στον ψυχών τον κόλλυβο;
25298,Πασανείς γυρεύγει για τον εαυτόν του,Αμοργός,http://hdl.handle.net/20.500.11853/178025,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Καθένας γυρεύει για τον εαυτό του
27199,Τώρα τώρα 'ναι τα χαμένα νερά,Αμοργός,http://hdl.handle.net/20.500.11853/285594,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τώρα τώρα είναι τα χαμένα νερά
20253,Αληθινός καλόερος,Αμοργός,http://hdl.handle.net/20.500.11853/201014,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Αληθινός καλοκαιρινός
26398,Τα καμέν πουλία φτερά,Αμοργός,http://hdl.handle.net/20.500.11853/269444,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τα καμένα πουλιά φτερά
25515,Ποιος ήκαμεν τον φόνο; Που φερεν το μαντάτο,Αμοργός,http://hdl.handle.net/20.500.11853/278589,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ποιος έκανε τον φόνο; Ποιος έφερε το μαντάτο;
23972,Να γαμιέτ' η παπαδιά να πλερώνη το χωριό,Αμοργός,http://hdl.handle.net/20.500.11853/251125,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Να γαμιέται η παπαδιά να πληρώνει το χωριό
26189,Στην ζέππην του το ΄χει,Αμοργός,http://hdl.handle.net/20.500.11853/161708,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Στην τσέπη του το ΄χει
22274,Η κάττα η εφτακελλού,Αμοργός,http://hdl.handle.net/20.500.11853/162161,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Η γάτα η εφτάψυχη
22583,Ηπιάσεν την κάτταν από τ' αυτιά,Αμοργός,http://hdl.handle.net/20.500.11853/200905,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Την έπιασε την γάτα από τ' αυτιά
26122,"Σκύλος που γαυγίζει και δεν δακά, άφες τον κι ας γαυγίζη",Αμοργός,http://hdl.handle.net/20.500.11853/251000,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Σκύλος που γαβγίζει και δεν δαγκάνει, άφησέ τον κι ας γαβγίζει"
26039,Σε γνωρίζω σαν κάλπικον άσπρο,Αμοργός,http://hdl.handle.net/20.500.11853/200968,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Σ' γνωρίζω σαν κάλπικο άσπρο
25460,"Πόχει αμπέλια, ας βάλ' εργάτες και καράβια, καλαφάτες",Αμοργός,http://hdl.handle.net/20.500.11853/162195,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Όποιος έχει αμπέλια, ας βάλει εργάτες και καράβια, καλαφάτες"
25744,"Πριν ακούς την όρεξή σου, συμβουλεύγου το πουγγί σου",Αμοργός,http://hdl.handle.net/20.500.11853/201049,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Πριν ακούς την όρεξή σου, συμβουλεύου το πουγγί σου"
23195,Κατά τον κώλον και το ξύλο,Αμοργός,http://hdl.handle.net/20.500.11853/200875,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κατά τον κώλο και το ξύλο
20230,"Ακόμη δεν εκάτσαμεν την κλωσσού, και τα πουλιά γυρεύγει",Αμοργός,http://hdl.handle.net/20.500.11853/144639,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ακόμη δεν καθίσαμε την κλωσσού, και τα πουλιά γυρεύει"
25711,Πού να πάρω και πού να δώκω;,Αμοργός,http://hdl.handle.net/20.500.11853/161968,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Πού να πάρω και πού να δώσω;
23823,Μηδέ στ' όνειρόν του ποτέ δεν το 'δε,Αμοργός,http://hdl.handle.net/20.500.11853/201214,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ούτε στ' όνειρό του ποτέ δεν το είδε
24229,"Ο δαίμονας σφαλά μιαν πόρταν, κι ο Θεός ανοίει δέκα",Αμοργός,http://hdl.handle.net/20.500.11853/178044,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ο διάβολος κλείνει μια πόρτα, κι ο Θεός ανοίγει δέκα."
20587,Από τ' Αγί Αντρία 'ντρειώνεται η μέρα,Αμοργός,http://hdl.handle.net/20.500.11853/144460,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Από του Αγίου Ανδρέα αντρειώνεται η μέρα
22986,Καθένας κατά τα έργα του,Αμοργός,http://hdl.handle.net/20.500.11853/162011,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Καθένας κατά τα έργα του
23126,"Καλόν κακόν, η γειτονιά το ξέρει",Αμοργός,http://hdl.handle.net/20.500.11853/162586,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Καλό κακό, η γειτονιά το ξέρει"
21200,"Δεν είν' η δίκια κατάρα, σαν που 'ν' η δίκια ώρα",Αμοργός,http://hdl.handle.net/20.500.11853/211201,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Δεν είναι η δίκια κατάρα, όπως είναι η δίκια ώρα"
22816,Κάθεται και παραλαλεί σαν την κομμένην κεφαλή,Αμοργός,http://hdl.handle.net/20.500.11853/201036,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κάθεται και παραμιλάει σαν την κομμένη κεφαλή
25688,"Που τα 'σπειρεν, ας τα θερίση",Αμοργός,http://hdl.handle.net/20.500.11853/251563,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ό,τι έσπειρε, ας το θερίσει"
27056,Του καλού πατέρα τα παιδιά πριν πεινασουν μαγερεύουν,Αμοργός,http://hdl.handle.net/20.500.11853/251736,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Του καλού πατέρα τα παιδιά πριν πεινάσουν μαγειρεύουν
21263,"Δεν θέλω λόγια, μηδέ κομπολόγια",Αμοργός,http://hdl.handle.net/20.500.11853/200712,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Δεν θέλω λόγια, ούτε κομπολόγια"
26329,Τα αγαπημένα τ' άσπρα κάνουσιν τα πάντα πάστρα,Αμοργός,http://hdl.handle.net/20.500.11853/143772,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τα αγαπημένα τ' άσπρα κάνουν τα πάντα πάστρα
24503,Ο νους του νειου σαν της άνοιξης τα χιόνια,Αμοργός,http://hdl.handle.net/20.500.11853/286889,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ο νους του νιου σαν της άνοιξης τα χιόνια
25826,Σ' έναν δώνουν και δεν παίρνει κι' άλλον δέρνουν και δεν φεύγει,Αμοργός,http://hdl.handle.net/20.500.11853/162210,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Σ' έναν δίνουν και δεν παίρνει κι άλλον δέρνουν και δεν φεύγει
23412,"Λείψ΄από μισθόν, να μη σ΄εύρη κρίμα",Αμοργός,http://hdl.handle.net/20.500.11853/281115,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Λείψε από μισθό, να μην σε βρει κρίμα"
23566,Με τα λόγια η κοιλιά δεν γεμίζει,Αμοργός,http://hdl.handle.net/20.500.11853/201220,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Με τα λόγια η κοιλιά δεν γεμίζει
25130,Οπού ξοδιάζει δεκοχτώ και δεν σοδιάζει τριάντα στην φυλακή τον βάλλονε και δεν ειρεύρει γιάντα,Αμοργός,http://hdl.handle.net/20.500.11853/290091,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Όπου ξοδεύει δεκαοχτώ και δεν σοδεύει τριάντα, στη φυλακή τον βάζουνε και δεν βρίσκει γιατί."
24119,Ξέρ΄ ο λύκος που ν΄ τ΄ αρνί,Αμοργός,http://hdl.handle.net/20.500.11853/288572,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ξέρει ο λύκος πού είναι το αρνί
23397,"Λέε με κιαρά γαδάρα, ως που νάβρης τόνομά μου",Αμοργός,http://hdl.handle.net/20.500.11853/276143,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Λέγε με κυρά γαϊδάρα, ώσπου να βρεις το όνομά μου"
26987,Τον ουρανόν πετροβολά,Αμοργός,http://hdl.handle.net/20.500.11853/201107,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τον ουρανό πετροβολά
22983,Καθένας έχει το δαιμόνιόν του,Αμοργός,http://hdl.handle.net/20.500.11853/177509,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Καθένας έχει το δαιμόνιό του
22461,"Ήθελα να σε φιλήσω, μα βρωμεί το στόμα σου",Αμοργός,http://hdl.handle.net/20.500.11853/177989,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ήθελα να σε φιλήσω, μα βρομάει το στόμα σου"
22473,Ήκαμεν το γρόσι ζολώττα,Αμοργός,http://hdl.handle.net/20.500.11853/269498,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κάναμε το γρόσι ζολώτα
25002,"Όσον μ' αγαπάς, σ' αγαπώ",Αμοργός,http://hdl.handle.net/20.500.11853/143693,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Όσο μ' αγαπάς, σ' αγαπώ"
21254,Δεν ηξέρ' τι του γίνεται,Αμοργός,http://hdl.handle.net/20.500.11853/288594,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Δεν ξέρει τι του γίνεται
25212,Πάροικος εγώ είμι,Αμοργός,http://hdl.handle.net/20.500.11853/251189,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Πάροικος εγώ είμαι
23390,"Λαδώνω λαδώνω, μα σαν ξειδώσω...",Αμοργός,http://hdl.handle.net/20.500.11853/274798,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Λαδώνω λαδώνω, μα σαν ξιδιάσω..."
26938,Τον ήκαμε γης μαδιάμ,Αμοργός,http://hdl.handle.net/20.500.11853/162438,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τον έκανε γης μαδιάμ
24191,Ο αφέντης μας έχει μεγαλύτερον αφέντην,Αμοργός,http://hdl.handle.net/20.500.11853/144146,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ο αφέντης μας έχει μεγαλύτερο αφέντη.
25862,Σαν Αράπης ζουλεύγει,Αμοργός,http://hdl.handle.net/20.500.11853/143526,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Σαν Αράπης δουλεύει
21901,Εμένα μην τα λες αυτά,Αμοργός,http://hdl.handle.net/20.500.11853/276093,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Εμένα μην τα λες αυτά
23352,Κρατάει την όροξή σου!,Αμοργός,http://hdl.handle.net/20.500.11853/200691,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κράτα την όρεξή σου!
20718,"Ας είν' άντρας, κι' ας είν' και κουτσούρι",Αμοργός,http://hdl.handle.net/20.500.11853/143705,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Ας είναι άντρας, κι ας είναι και κουτσούρι"
23318,Κομμένον το γελέκι,Αμοργός,http://hdl.handle.net/20.500.11853/200817,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κομμένο το γελέκι
24997,Όσον δύνεσαι σήκωνε,Αμοργός,http://hdl.handle.net/20.500.11853/162394,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Όσο δύνασαι σήκωνε
22648,"Θάλασσα, πυρ και γυνή",Αμοργός,http://hdl.handle.net/20.500.11853/161766,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Θάλασσα, πυρ και γυναίκα"
27186,Τώρα οι άνθρωποι 'ναι με δυό μούρες,Αμοργός,http://hdl.handle.net/20.500.11853/281051,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τώρα οι άνθρωποι είναι με δυο μούρες
27138,Τούτα τα μαύρα τα βουνά θελουν και μαύρους άντρες τ' άγουρα τα δαμάσκηνα κανούργιους τουμπανάδες,Αμοργός,http://hdl.handle.net/20.500.11853/177643,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Αυτά τα μαύρα τα βουνά θέλουν και μαύρους άντρες, τα άγουρα τα δαμάσκηνα καινούριους τουμπανάδες"
24269,Ο ήλιος δεν έχει ανάγκην του λύχνου να φανή,Αμοργός,http://hdl.handle.net/20.500.11853/177745,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Ο ήλιος δεν έχει ανάγκη του λύχνου να φανεί
20068,"Άμε να πας να ξης κοιλιές, να κάνης μαχραμάδες",Αμοργός,http://hdl.handle.net/20.500.11853/290093,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Άμε να πας να ξύνεις κοιλιές, να κάνεις μαντιλάκια."
25210,Πάρθοι και Μήδοι και Ελαμίται,Αμοργός,http://hdl.handle.net/20.500.11853/251446,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Πάρθοι και Μήδοι και Ελαμίτες
26342,Τα γκρέμασε στον πετεινό,Αμοργός,http://hdl.handle.net/20.500.11853/274222,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Τα έριξε στον πετεινό
27128,Τού 'κοψεν τόν βήχαν του,Αμοργός,http://hdl.handle.net/20.500.11853/143594,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Του 'κοψε τον βήχα του
23282,Κόβγε ξύλα τον Γεννάρη και μη καρτερής φεγγάρι,Αμοργός,http://hdl.handle.net/20.500.11853/162081,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κόβε ξύλα τον Γενάρη και μην καρτερείς φεγγάρι
20642,"Από τον φιλάργυρον τρώς, μ' από τον ρομπόουλον δεν τρώς",Αμοργός,http://hdl.handle.net/20.500.11853/162308,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Από τον φιλάργυρο τρως, μα από τον άμυαλο δεν τρως"
19957,Α δ΄ ανάγκα δύνασις δεινά,Αμοργός,http://hdl.handle.net/20.500.11853/144003,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Άν η ανάγκη δύναμις δεινά.
23143,"Καλύτερα βλέπουν τα τέσσαρα μάτια, παρά τα δυό",Αμοργός,http://hdl.handle.net/20.500.11853/280492,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,"Καλύτερα βλέπουν τα τέσσερα μάτια, παρά τα δύο"
20051,Άλλος πίνει κι' άλλος μεθυά,Αμοργός,http://hdl.handle.net/20.500.11853/143873,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Άλλος πίνει κι άλλος μεθάει
19974,Άις Νικόλας θ΄ασπρίση τα γενάκια του,Αμοργός,http://hdl.handle.net/20.500.11853/144406,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Άγιος Νικόλας θ' ασπρίσει τα γενάκια του
22799,Κάθε πουλί με την λαλιάν του κιλαδεί,Αμοργός,http://hdl.handle.net/20.500.11853/251630,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Κάθε πουλί με τη λαλιά του κελαηδεί
22023,Επήρεν τα κατουρημένα του,Αμοργός,http://hdl.handle.net/20.500.11853/201008,"Ιωαννίδης, Εμμανουήλ",Αμοργός,36.85252415,25.89848696771565,Πήρε τα κατουρημένα του
